cum_hh_total,oop_share_total,cum_hh_ctp,oop_share_ctp
0.025868392777914126,0.412341705356503,0.02882040163538089,0.7299367964316391
0.02592435881253753,0.41170450041867873,0.028916138263684277,0.7284853574486035
0.02604033103709566,0.4106680379057048,0.028969764060366054,0.725244062826833
0.026114241295685615,0.4104330382818971,0.029014385732858566,0.7252003175731846
0.026357808643280994,0.41029929293731443,0.029071417722548603,0.7242865886211738
0.02643043184724282,0.4102429092969602,0.029127383757172005,0.7238835248395302
0.02649458799898502,0.40917304808138877,0.0292153384250448,0.7233007863170301
0.026575430206228958,0.40886057924339225,0.02929307099284747,0.7232573306147999
0.026626512071009335,0.40875627079814497,0.029412763955715567,0.7230295331817707
0.026679922289672378,0.4082794908667146,0.029534616954606286,0.722782853076141
0.026763894820906235,0.4080283551492852,0.029624275553585634,0.7212378539518189
0.02687267171072602,0.4073565987869413,0.029691394896465727,0.7196950444662674
0.026938710908174585,0.4035911614669241,0.02973794929156009,0.7191024301572381
0.027252766270651593,0.4028370534975367,0.02977539365927504,0.7164596173244525
0.027291815258155536,0.40241843892919577,0.029867175231983064,0.7161726274005319
0.02737358206897144,0.40226750246563775,0.02996648589545261,0.715893758769082
0.027479153541819762,0.40127248548019073,0.03005652887026022,0.7115951322621783
0.02752801182186768,0.40030342749614567,0.03021720046391219,0.7108541603760896
0.027578901940457343,0.40027020644450645,0.03031844498402352,0.7095997253287473
0.02769315637058925,0.4001893262353309,0.03042146477357387,0.7095255069705363
0.02775536259800023,0.4000851451405823,0.030527940004046565,0.7071134405899628
0.02783263895045598,0.3983151153064257,0.030638942780657402,0.706905279229959
0.027892728006005525,0.3966038133797488,0.03071012871429662,0.705960810360193
0.027968894460408945,0.3962874388035058,0.030775942891888335,0.7055225841831368
0.02806602181242946,0.3961976007859401,0.030824922263616335,0.7055070641851988
0.028174218931764704,0.3952399731464465,0.03107760414926683,0.7037643115797129
0.02830621305942463,0.3929505897002054,0.03116587809822608,0.7030755280818128
0.028410858586541365,0.39285557338172394,0.031234216529790266,0.7019366468186292
0.028446663047561736,0.3923844988410435,0.031293107164215,0.7008980113279191
0.02851622311621436,0.3922159895458505,0.03133772883670752,0.7008000985068381
0.028560844788706873,0.39127754131166786,0.031362523133343596,0.7007383176501722
0.028599893776210816,0.3910996083767188,0.03149301304834596,0.6975549393301214
0.028673924710241473,0.39078638969347007,0.031534641968210105,0.6963018513246723
0.028763883027056545,0.3902349932613829,0.031562268293859476,0.6958597088293619
0.028814163822165874,0.389642956254307,0.03162517866662935,0.6943151341957381
0.028865591658320946,0.38766781855287313,0.031687384894040334,0.6927522083376547
0.029039594159005547,0.3874608651709728,0.03178427371541359,0.6923729135733047
0.02915829645516622,0.38697198431844554,0.03188571805591008,0.6920210164070599
0.029228467193706142,0.3866844534764286,0.03196201809766959,0.6910883068639541
0.02942262043727528,0.3848213127357775,0.032026766583529785,0.6865288165792766
0.029556563040923287,0.38464706417414707,0.03207269712923901,0.6851295611280614
0.029757580649463017,0.3844083040569978,0.03215227565072272,0.6839456110425958
0.0298576709802544,0.3832297969774163,0.03216883936688809,0.6837532339268256
0.029983107579322276,0.3831251261120207,0.032347049962730745,0.682714099084558
0.030060621944249733,0.38266077560379613,0.03243181104672294,0.679242253616316
0.030163641733800085,0.3823222059860606,0.032568008079290736,0.6782187890248604
0.030237044545620977,0.3822098368276088,0.03267299317279256,0.6756169872011473
0.03033828906573231,0.38147382971693256,0.03272374759734521,0.674232584612994
0.030479692157096706,0.3798284628985641,0.032767777241528254,0.6738064500664073
0.030566740518940774,0.37925988242185493,0.03288332123221924,0.6725396990556779
0.030674640868094658,0.3781812471029789,0.03312688857981462,0.6695423559090727
0.030749480257921638,0.3778367615557984,0.033269626831186616,0.6687017168757278
0.030828577819052176,0.37757429569974005,0.03337622085128079,0.6686072266522001
0.030890215616377975,0.37668721248116016,0.0334662638260884,0.6678348557223182
0.03102293163053842,0.37599540691401434,0.03354536138721894,0.6670079787369092
0.031204453894824617,0.3755097689046068,0.03363331605509173,0.6668442363268361
0.03129082896823914,0.3750789585255229,0.03367844592613259,0.6667923831488471
0.03134424032094212,0.3748202620544016,0.03387262776279854,0.6662132217444094
0.03141005449853383,0.3744823609845691,0.03394735506530749,0.6659542429379298
0.031456996336036366,0.37443044346158527,0.03405883833506403,0.662870729293912
0.03150727713114569,0.3724816679331776,0.03413991359388587,0.6620105959504
0.031567251096507404,0.37201902415384924,0.0342246901381978,0.6619423493009029
0.031659700555027745,0.3705882206215071,0.03424095764483077,0.6617090025338555
0.03177524454571873,0.37012594279906524,0.03438466680428178,0.6612182694495597
0.03187799095943966,0.37007571525886235,0.03451666093194171,0.6597518927691088
0.031982976052941495,0.3698239760938748,0.03462814420169825,0.6595251562087203
0.03205547330626561,0.3675093878766123,0.034753454629266704,0.6585713164709343
0.0321096430683508,0.36724988756049254,0.03487762618342536,0.657502617454719
0.03220684382291131,0.36660292059209276,0.03497093415689816,0.6557505084996411
0.032307048424153786,0.3657705356159033,0.03507883115065299,0.6533335666435877
0.03239500309202658,0.3630712804019797,0.035227733958171414,0.6528107174884236
0.03245509214757612,0.3615718488695583,0.03534564612156305,0.6512371488853788
0.03250164654267049,0.3615547794166749,0.03538906928798395,0.6509194526179253
0.032547577088379714,0.36100977400036455,0.035442479506646994,0.6504350059541439
0.03260763830685906,0.3608427504310263,0.03556839591928609,0.649337957937898
