psu_number,hh_number,hhsize,hhs_wt,ind_wt,paasche,pcep_food,pcep_nonfood,n_adults,n_children,adult_equiv,oopg,nominal_total_cons_month,food_nom_mo,x_oopg_mo,food_share_oopg,food_equiv_mo,food_mid_4555,subsistence_line_ae,subsistence_hh_ae_mo,ctp_ae_mo,ctp_rule_subsistence,oopg_sh_ctp_ae,che_oopg_ctp10_ae,over_oopg_ctp10_ae,che_oopg_ctp25_ae,over_oopg_ctp25_ae,che_oopg_ctp40_ae,over_oopg_ctp40_ae
4415,11,6,683.12726,4098.7637,1.124237582870039,55764.1990345919,76217.805,6,0,3.8336587,0,81649.85526041668,31346.10416666667,81649.85526041668,.3839088760989275,8176.550564019388,0,8014.258409660657,30723.93143794318,50925.9238224735,1,0,0,0,0,0,0,0
4415,12,7,683.12726,4781.8906,1.146039546038801,56153.92269303921,40886.605,5,2,3.8336587,0,69022.87891927084,37540.19270833334,69022.87891927084,.5438804248116099,9792.262611987622,0,8014.258409660657,30723.93143794318,38298.94748132766,1,0,0,0,0,0,0,0
4416,1,1,233.63205,233.63205,1.168028201320433,227772.9143861776,142563.8,1,0,1,0,37852.44994791667,22170.43229166666,37852.44994791667,.5857066668649511,22170.43229166666,0,8014.258409660657,8014.258409660657,29838.19153825601,1,0,0,0,0,0,0,0
4416,2,2,233.63205,467.2641,1.129428324413573,103728.1889918326,37072.867,2,0,1.6817929,300,27681.62322916667,19525.59244791666,27981.62322916667,.6978005631769121,11609.98656095852,0,8014.258409660657,13478.32253359675,14503.30069556991,1,.0206849465716198,0,0,0,0,0,0
4416,3,2,233.63205,467.2641,1.102995008343873,109038.7130859114,205128.44,2,0,1.6817929,0,65173.11562500001,20044.859375,65173.11562500001,.3075633132277463,11918.74451855028,0,8014.258409660657,13478.32253359675,51694.79309140325,1,0,0,0,0,0,0,0
4416,4,3,233.63205,700.89612,1.121709099756663,100605.1929516732,67977.18,2,1,1.9881768,0,50644.90940104167,28212.44010416667,50644.90940104167,.5570636898717879,14190.10612264738,0,8014.258409660657,15933.76282091417,34711.1465801275,1,0,0,0,0,0,0,0
4416,5,3,233.63205,700.89612,1.072105554133516,63470.92017134748,44734.438,1,2,1.6817929,2375,31774.24588541667,17011.88151041667,34149.24588541668,.4981627286147931,10115.32511699177,1,8014.258409660657,13478.32253359675,20670.92335181993,1,.114895689930121,1,.014895689930121,0,0,0,0
4416,6,3,233.63205,700.89612,1.289251450323712,48453.10786165762,76921.953,2,1,1.9881768,1980,41001.30442708333,15617.05989583333,42981.30442708333,.363345415035676,7854.965271610318,0,8014.258409660657,15933.76282091417,27364.24453125,0,.0723571958194876,0,0,0,0,0,0
4416,7,4,233.63205,934.5282,1.150006256589801,56811.64064379877,157226.95,4,0,2.8284271,0,90957.7734375,21777.9140625,90957.7734375,.2394288386738523,7699.655488619803,0,8014.258409660657,22667.74548266752,69179.859375,0,0,0,0,0,0,0,0
4416,8,4,233.63205,934.5282,.8023228701331999,111617.9290422477,83053.055,3,1,2.5588865,15,66394.54979166666,29851.20572916666,66409.54979166666,.4495017030353745,11665.70123463876,0,8014.258409660657,20507.57787651267,45901.97191515399,1,.0003267833466442,0,0,0,0,0,0
4416,9,4,233.63205,934.5282,1.20752181725526,45679.6611968294,52702.602,2,2,2.2795072,280,41575.54052083333,18386.39583333333,41855.54052083333,.4392822456606819,8065.952217420047,0,8014.258409660657,18268.55942840848,23586.98109242485,1,.0118709553758842,0,0,0,0,0,0
4416,10,5,233.63205,1168.1603,1.143574921356152,32049.88688588544,98677.43,5,0,3.3437016,0,69544.02252604168,15271.43619791667,69544.02252604168,.2195938003470834,4567.224597200761,0,8014.258409660657,26797.288675438,54272.58632812501,0,0,0,0,0,0,0,0
4416,11,5,233.63205,1168.1603,.9741153748078198,80873.96733219858,101850.81,5,0,3.3437016,200,88843.18645833334,32825.23958333334,89043.18645833334,.3686440354276124,9817.036177282411,0,8014.258409660657,26797.288675438,62245.89778289534,1,.0032130631434954,0,0,0,0,0,0
4416,12,6,233.63205,1401.7922,1.201861462607509,118390.5083990537,212593.14,4,2,3.3437016,15550,211455.9676041667,71144.49479166667,227005.9676041667,.3134036322592288,21277.16623091736,0,8014.258409660657,26797.288675438,200208.6789287287,1,.0776689606225091,0,0,0,0,0,0
4417,1,2,624.599,1249.198,1.235943064385945,137790.1887491967,258814.75,2,0,1.6817929,0,85322.71635416667,28383.47135416666,85322.71635416667,.3326601937560159,16876.91279300396,0,8014.258409660657,13478.32253359675,71844.39382056991,1,0,0,0,0,0,0,0
4417,2,2,624.599,1249.198,1.119025343410547,52987.28364858507,73438.297,1,1,1.3554029,0,26038.77752604167,9882.352213541666,26038.77752604167,.3795244305789017,7291.080662959583,0,8014.258409660657,10862.54946224341,16156.4253125,0,0,0,0,0,0,0,0
4417,3,3,624.599,1873.797,1.261314646374352,101295.1796899059,161040.2,2,1,1.9881768,11000,85084.54046875001,31941.2734375,96084.54046875001,.3324288515267282,16065.60999676461,0,8014.258409660657,15933.76282091417,80150.77764783584,1,.137241338422585,1,.037241338422585,0,0,0,0
4417,4,3,624.599,1873.797,1.143810992505845,81447.24138024398,129875.41,1,2,1.6817929,0,66148.9465625,23290.0625,66148.9465625,.3520851609933754,13848.35381308672,0,8014.258409660657,13478.32253359675,52670.62402890325,1,0,0,0,0,0,0,0
4417,5,3,624.599,1873.797,1.169616879211907,106284.8656907457,179637.38,3,0,2.2795072,0,90358.47697916668,31078.14322916667,90358.47697916668,.3439427518940159,13633.71160747761,0,8014.258409660657,18268.55942840848,72089.9175507582,1,0,0,0,0,0,0,0
4417,6,3,624.599,1873.797,1.156939730335859,97523.64467068003,186533.05,3,0,2.2795072,410,89763.15026041667,28207.24479166667,90173.15026041667,.3128120145542792,12374.27338870721,0,8014.258409660657,18268.55942840848,71904.59083200819,1,.0057020003209237,0,0,0,0,0,0
4417,7,4,624.599,2498.396,1.173396480465339,35516.88735973762,166736.02,3,1,2.5588865,0,87255.64375,13891.796875,87255.64375,.1592080039521799,5428.844430149669,0,8014.258409660657,20507.57787651267,73363.846875,0,0,0,0,0,0,0,0
4417,8,4,624.599,2498.396,1.147130710311703,71298.49001930743,257261.56,3,1,2.5588865,300,140457.9833333333,27262.89583333333,140757.9833333333,.1936863202193742,10654.20273031039,0,8014.258409660657,20507.57787651267,120250.4054568207,1,.0024947940829,0,0,0,0,0,0
4417,9,4,624.599,2498.396,1.228940648924271,127005.395977929,140495.8,4,0,2.8284271,0,113845.5152083333,52027.36458333333,113845.5152083333,.4569996849513576,18394.45146687753,0,8014.258409660657,22667.74548266752,91177.76972566581,1,0,0,0,0,0,0,0
4417,10,5,624.599,3122.9951,1.200768460241348,43425.86787257823,38696.125,4,1,3.0896506,2200,43009.70729166667,21726.83854166667,45209.70729166667,.4805790579774776,7032.134418052186,0,8014.258409660657,24761.25855201183,23482.86875,0,.093685316875946,0,0,0,0,0,0
4417,11,6,624.599,3747.594,1.25159245371136,77346.23043329609,85322.023,5,1,3.5914681,580,104715.5146354167,48402.97916666666,105295.5146354167,.4596869993395339,13477.21262609804,0,8014.258409660657,28782.95338962815,76512.56124578851,1,.007580454641125,0,0,0,0,0,0
4417,12,10,624.599,6245.9902,1.151542460165901,87616.16244308038,62019.02,9,1,5.4111891,17100,152299.030859375,84078.109375,169399.030859375,.4963317024215838,15537.8250774624,1,8014.258409660657,43366.66758492106,126032.3632744539,1,.1356794362632258,1,.0356794362632258,0,0,0,0
4418,1,1,432.73166,432.73166,1.344063742619813,146783.9493910114,245290.75,1,0,1,0,43422.56453125001,16440.58203125,43422.56453125001,.3786184028678954,16440.58203125,0,8014.258409660657,8014.258409660657,35408.30612158935,1,0,0,0,0,0,0,0
4418,2,3,432.73166,1298.1949,1.095927281453969,158915.7389338291,130991.73,3,0,2.2795072,700,86767.29320312501,43540.0234375,87467.29320312501,.4977863363896164,19100.63025813554,1,8014.258409660657,18268.55942840848,69198.73377471653,1,.0101157920357173,0,0,0,0,0,0
4418,3,2,432.73166,865.46332,1.085809101622391,78870.04480994125,118497.75,2,0,1.6817929,0,40342.47375,14272.96875,40342.47375,.3537950805508054,8486.757869934017,0,8014.258409660657,13478.32253359675,26864.15121640325,1,0,0,0,0,0,0,0
4418,4,3,432.73166,1298.1949,1.018870694198471,113833.4361207377,173414.61,2,1,1.9881768,0,86222.20911458334,28995.38802083333,86222.20911458334,.3362867678593165,14583.90807614678,0,8014.258409660657,15933.76282091417,70288.44629366917,1,0,0,0,0,0,0,0
4418,5,3,432.73166,1298.1949,1.076513799914371,105703.4173728672,51890.863,2,1,1.9881768,18000,45571.7817578125,28447.796875,63571.7817578125,.4474909478450158,14308.48431122226,0,8014.258409660657,15933.76282091417,47638.01893689833,1,.3778494656514355,1,.2778494656514354,1,.1278494656514355,0,0
4418,6,3,432.73166,1298.1949,1.219758241097979,41212.77323481405,123312.27,2,1,1.9881768,0,53260.45260416667,12567.40494791667,53260.45260416667,.2359612870982905,6321.070039981526,0,8014.258409660657,15933.76282091417,40693.04765625,0,0,0,0,0,0,0,0
4418,7,4,432.73166,1730.9266,1.2497598892203,54368.0497338499,54491.594,4,0,2.8284271,850,46625.30385416667,22649.00260416666,47475.30385416667,.4770691447018274,8007.631801303793,0,8014.258409660657,22667.74548266752,24826.30125,0,.0342378830998838,0,0,0,0,0,0
4418,8,6,432.73166,2596.3899,1.161256240920564,84060.69821358587,92528.039,4,2,3.3437016,0,109876.5109895833,48808.00520833334,109876.5109895833,.444207818111011,14596.99788800567,0,8014.258409660657,26797.288675438,83079.22231414534,1,0,0,0,0,0,0,0
4418,9,4,432.73166,1730.9266,1.146576914578603,72273.65528980311,132624.27,2,2,2.2795072,1580,85977.11177083333,27622.43489583333,87557.11177083333,.3154790551809271,12117.72236485106,0,8014.258409660657,18268.55942840848,69288.55234242485,1,.0228031896552207,0,0,0,0,0,0
4418,10,5,432.73166,2163.6582,1.095227238101087,72833.0304205213,84802.148,3,2,2.8284271,1400,79878.14778645833,33236.96614583334,81278.14778645833,.408928685643239,11751.04227500375,0,8014.258409660657,22667.74548266752,58610.4023037908,1,.0238865447935929,0,0,0,0,0,0
4418,11,5,432.73166,2163.6582,1.109971042770507,32291.32100648019,33447.359,3,2,2.8284271,300,33330.39401041666,14934.34635416667,33630.39401041666,.4440728927987258,5280.088880174794,0,8014.258409660657,22667.74548266752,18696.04765624999,0,.0160461721918917,0,0,0,0,0,0
4418,12,6,432.73166,2596.3899,1.021856512604011,71560.70851407677,117854.95,4,2,3.3437016,2730,114346.6519270833,36562.38802083334,117076.6519270833,.3122944448702275,10934.70422408137,0,8014.258409660657,26797.288675438,90279.36325164534,1,.0302394689292433,0,0,0,0,0,0
4419,1,1,396.30685,396.30685,1.125171634871026,42123.20197414397,133970.09,1,0,1,0,18686.36298177084,3949.652669270833,18686.36298177084,.2113655114761417,3949.652669270833,0,8014.258409660657,8014.258409660657,14736.7103125,0,0,0,0,0,0,0,0
4419,2,2,396.30685,792.61371,1.300927134058347,37387.88498535426,58696.027,2,0,1.6817929,0,21019.61169270833,8106.485677083333,21019.61169270833,.3856629606481007,4820.14515147694,0,8014.258409660657,13478.32253359675,12913.126015625,0,0,0,0,0,0,0,0
4419,3,2,396.30685,792.61371,1.108238207237388,34379.49677802323,82646.813,2,0,1.6817929,4400,24532.41072916667,6350.111979166666,28932.41072916667,.2194809149714282,3775.799117766231,0,8014.258409660657,13478.32253359675,22582.29875,0,.1948428744438606,1,.0948428744438606,0,0,0,0
4419,4,3,396.30685,1188.9205,1.178149534757996,42833.16192288992,187208.88,2,1,1.9881768,0,74394.89619791668,12615.96744791667,74394.89619791668,.1695810881213375,6345.495684343968,0,8014.258409660657,15933.76282091417,61778.92875000001,0,0,0,0,0,0,0,0
4419,5,1,396.30685,396.30685,1.159528653489233,72808.74678771697,66120.086,1,0,1,0,14308.52846354167,7035.319010416666,14308.52846354167,.4916871101275549,7035.319010416666,1,8014.258409660657,8014.258409660657,7273.209453125,0,0,0,0,0,0,0,0
4419,6,3,396.30685,1188.9205,1.110037414167966,49607.26184886444,90470.945,2,1,1.9881768,0,43621.89111979167,13766.47916666667,43621.89111979167,.315586482228889,6924.172442686497,0,8014.258409660657,15933.76282091417,29855.411953125,0,0,0,0,0,0,0,0
4419,7,4,396.30685,1585.2274,1.201691461543515,137603.0726619357,222559.67,4,0,2.8284271,18000,153045.068125,55118.8125,171045.068125,.3222473065386433,19487.44337836331,0,8014.258409660657,22667.74548266752,148377.3226423325,1,.121312338566652,1,.021312338566652,0,0,0,0
4419,8,4,396.30685,1585.2274,1.205975560777272,57448.93833532292,69237.602,3,1,2.5588865,0,53558.54989583333,23094.00520833333,53558.54989583333,.4311917565589274,9025.021217430367,0,8014.258409660657,20507.57787651267,33050.97201932066,1,0,0,0,0,0,0,0
4419,9,4,396.30685,1585.2274,1.654566709243336,28381.70828964364,38076.883,4,0,2.8284271,250,32406.97166666667,15653.14322916667,32656.97166666667,.4793201093150962,5534.221956828195,0,8014.258409660657,22667.74548266752,17003.8284375,0,.0147025713014519,0,0,0,0,0,0
4419,10,5,396.30685,1981.5343,1.200287818351678,28933.16719042535,63236.656,2,3,2.5588865,0,49250.21432291667,14470.05338541667,49250.21432291667,.2938069119972051,5654.824169417438,0,8014.258409660657,20507.57787651267,34780.1609375,0,0,0,0,0,0,0,0
4419,11,5,396.30685,1981.5343,1.266438094102731,27324.90945364194,47941.277,5,0,3.3437016,10000,40786.58014322917,14418.87760416667,50786.58014322917,.2839111742413509,4312.250112190563,0,8014.258409660657,26797.288675438,36367.70253906251,0,.2749692529864655,1,.1749692529864655,1,.0249692529864655,0,0
4419,12,9,396.30685,3566.7617,1.109085687078022,79331.62466125564,181559.56,8,1,4.9781065,0,245733.1439583333,65989.17708333333,245733.1439583333,.2685399943221436,13255.87893716695,0,8014.258409660657,39895.83187153919,205837.3120867941,1,0,0,0,0,0,0,0
4420,1,1,932.02179,932.02179,1.261731450919234,159925.6470962905,97057.539,1,0,1,0,27491.59752604166,16815.26822916666,27491.59752604166,.6116511859028291,16815.26822916666,0,8014.258409660657,8014.258409660657,19477.33911638101,1,0,0,0,0,0,0,0
4420,2,2,932.02179,1864.0436,1.165210383103929,62060.47325107821,127479.49,2,0,1.6817929,0,40097.73958333334,12052.25130208333,40097.73958333334,.3005718383959195,7166.311394633876,0,8014.258409660657,13478.32253359675,28045.48828125,0,0,0,0,0,0,0,0
4420,3,2,932.02179,1864.0436,1.104664564923855,119330.5963055731,44360.625,2,0,1.6817929,0,31729.384375,21970.046875,31729.384375,.6924195759786153,13063.46783805755,0,8014.258409660657,13478.32253359675,18251.06184140324,1,0,0,0,0,0,0,0
4420,4,3,932.02179,2796.0654,1.058341638808105,79517.74211092817,85775.375,2,1,1.9881768,0,49345.108125,21039.234375,49345.108125,.4263692020231033,10582.1746512599,0,8014.258409660657,15933.76282091417,33411.34530408583,1,0,0,0,0,0,0,0
4420,5,3,932.02179,2796.0654,1.161919590897704,84374.11527269028,61399.191,2,1,1.9881768,425,44770.7175390625,24508.984375,45195.7175390625,.5422855462758605,12327.36650766313,0,8014.258409660657,15933.76282091417,29261.95471814833,1,.0145239784591839,0,0,0,0,0,0
4420,6,3,932.02179,2796.0654,1.129605677431714,74287.49216935433,34301.883,2,1,1.9881768,200,32298.51455729167,20978.89322916667,32498.51455729167,.6455339117787354,10551.82466168878,0,8014.258409660657,15933.76282091417,16564.7517363775,1,.0120738302138742,0,0,0,0,0,0
4420,7,4,932.02179,3728.0872,1.334500086053292,31045.52066574054,88783.453,2,2,2.2795072,0,52874.80270833334,13810.08333333333,52874.80270833334,.2611845836950384,6058.363656204452,0,8014.258409660657,18268.55942840848,39064.719375,0,0,0,0,0,0,0,0
4420,8,4,932.02179,3728.0872,1.202363947766321,56388.9552751102,119502.12,3,1,2.5588865,0,75180.9471875,22600.015625,75180.9471875,.3006082853496904,8831.972569932695,0,8014.258409660657,20507.57787651267,54673.36931098733,1,0,0,0,0,0,0,0
4420,9,4,932.02179,3728.0872,1.197731154365282,67124.68639726187,212706.55,4,0,2.8284271,0,120389.99,26799.109375,120389.99,.2226024719746218,9474.916146567522,0,8014.258409660657,22667.74548266752,97722.24451733248,1,0,0,0,0,0,0,0
4420,10,5,932.02179,4660.1089,1.326497234755094,65287.93764578742,189715.31,4,1,3.0896506,0,140428.5338541667,36085.11197916667,140428.5338541667,.2569642435820104,11679.35028565364,0,8014.258409660657,24761.25855201183,115667.2753021548,1,0,0,0,0,0,0,0
4420,11,5,932.02179,4660.1089,1.138908504197538,89120.71810502106,456781.31,3,2,2.8284271,0,293521.5317708334,42291.80989583334,293521.5317708334,.1440841823108658,14952.41303889769,0,8014.258409660657,22667.74548266752,270853.7862881658,1,0,0,0,0,0,0,0
4420,12,7,932.02179,6524.1523,1.145338869740733,84784.48330990117,381576.66,5,2,3.8336587,1250,350459.7544791668,56645.72916666667,351709.7544791668,.161058169258203,14775.89260548453,0,8014.258409660657,30723.93143794318,320985.8230412236,1,.0038942529864924,0,0,0,0,0,0
4421,1,1,648.11914,648.11914,1.406150995121697,120676.5404915238,171585.98,1,0,1,1910,33015.24473958334,14140.78645833333,34925.24473958334,.4048872545854072,14140.78645833333,0,8014.258409660657,8014.258409660657,26910.98632992268,1,.0709747304161887,0,0,0,0,0,0
4421,2,2,648.11914,1296.2383,1.166055443639672,72628.03236496011,147238.75,2,0,1.6817929,1000,46507.24375,14114.71875,47507.24375,.2971066649178105,8392.661858344482,0,8014.258409660657,13478.32253359675,34028.92121640325,1,.0293867676157175,0,0,0,0,0,0
4421,3,3,648.11914,1944.3574,1.063920098264756,54951.74470371851,32292.939,2,1,1.9881768,0,25272.73642578126,14616.06640625,25272.73642578126,.5783333533815452,7351.492201120084,0,8014.258409660657,15933.76282091417,10656.67001953126,0,0,0,0,0,0,0,0
4421,4,3,648.11914,1944.3574,1.053932706808386,33420.0061089894,190710.31,3,0,2.2795072,0,71740.01250000001,8805.609375,71740.01250000001,.1227433487692799,3862.944380608362,0,8014.258409660657,18268.55942840848,62934.40312500001,0,0,0,0,0,0,0,0
4421,5,3,648.11914,1944.3574,1.173922187914182,128885.2815155474,164439.66,2,1,1.9881768,1275,92090.40947916667,37825.32291666666,93365.40947916667,.4051320840091952,19025.13020246109,0,8014.258409660657,15933.76282091417,77431.6466582525,1,.0164661356825751,0,0,0,0,0,0
4421,6,3,648.11914,1944.3574,1.228472504158943,86259.33294498033,114148.4,1,2,1.6817929,2800,64160.776171875,26491.8046875,66960.77617187501,.3956316847269034,15752.12107995371,0,8014.258409660657,13478.32253359675,53482.45363827826,1,.0523536189819832,0,0,0,0,0,0
4421,7,2,648.11914,1296.2383,1.054073039922289,40857.68884139668,117444.52,1,1,1.3554029,0,33015.62481770833,7177.831380208333,33015.62481770833,.2174071040557262,5295.717704385058,0,8014.258409660657,10862.54946224341,25837.7934375,0,0,0,0,0,0,0,0
4421,8,4,648.11914,2592.4766,1.213465747384828,77307.30416344413,164096.67,3,1,2.5588865,2600,103472.4575,31269.921875,106072.4575,.2947977506319207,12220.12837718728,0,8014.258409660657,20507.57787651267,85564.87962348733,1,.0303862988113912,0,0,0,0,0,0
4421,9,4,648.11914,2592.4766,1.136882503820185,54247.2677027005,98304.047,2,2,2.2795072,0,63811.37046875001,20557.58984375,63811.37046875001,.3221618606956194,9018.436179014085,0,8014.258409660657,18268.55942840848,45542.81104034152,1,0,0,0,0,0,0,0
4421,10,5,648.11914,3240.5957,1.161032578620377,56604.26865720902,106251.13,3,2,2.8284271,0,85821.20638020833,27383.08333333333,85821.20638020833,.3190712935450915,9681.382123087962,0,8014.258409660657,22667.74548266752,63153.4608975408,1,0,0,0,0,0,0,0
4421,11,6,648.11914,3888.7148,1.126274491244913,93415.00523882636,275968.59,4,2,3.3437016,0,234744.740625,52605.46875,234744.740625,.2240964743658993,15732.7043578948,0,8014.258409660657,26797.288675438,207947.451949562,1,0,0,0,0,0,0,0
4421,12,7,648.11914,4536.834,1.174703958170123,68890.0924551022,201193.89,6,1,4.0708494,5500,202125.8166145833,47206.52083333334,207625.8166145833,.2273634445034502,11596.23360598355,0,8014.258409660657,32624.83918779891,175000.9774267844,1,.0314283958916804,0,0,0,0,0,0
4422,1,1,707.41876,707.41876,1.027383407011445,109838.1174981766,61146.945,1,0,1,0,16129.98559895834,9403.821614583332,16129.98559895834,.5830024804976035,9403.821614583332,0,8014.258409660657,8014.258409660657,8115.727189297679,1,0,0,0,0,0,0,0
4422,2,2,707.41876,1414.8375,1.263689205774103,76400.11448927304,58857.406,1,1,1.3554029,0,29039.629375,16091,29039.629375,.5541048679447893,11871.74636286687,0,8014.258409660657,10862.54946224341,18177.0799127566,1,0,0,0,0,0,0,0
4422,3,3,707.41876,2122.2563,1.103342372416359,80487.91688492754,45323.223,1,2,1.6817929,2500,37158.09576822917,22201.43229166667,39658.09576822917,.5598209359676982,13201.05042793633,0,8014.258409660657,13478.32253359675,26179.77323463242,1,.0954935696957385,0,0,0,0,0,0
4422,4,3,707.41876,2122.2563,1.086585469919095,80863.74927003423,30613.305,3,0,2.2795072,350,32068.734296875,21966.34375,32418.734296875,.6775817818438841,9636.44428658001,0,8014.258409660657,18268.55942840848,14150.17486846652,1,.0247346766561854,0,0,0,0,0,0
4422,5,3,707.41876,2122.2563,1.072242961713369,58046.72049378113,92182.719,1,2,1.6817929,0,45980.3440625,15560.046875,45980.3440625,.3384064906919703,9252.059090576266,0,8014.258409660657,13478.32253359675,32502.02152890325,1,0,0,0,0,0,0,0
4422,6,3,707.41876,2122.2563,1.201091139472458,56319.644545357,99276.578,2,1,1.9881768,500,49672.52729166668,16911.25651041667,50172.52729166668,.3370620820455563,8505.911706470315,0,8014.258409660657,15933.76282091417,34238.76447075251,1,.0146033306904842,0,0,0,0,0,0
4422,7,4,707.41876,2829.675,1.115769577544204,74055.75300938555,76278.391,2,2,2.2795072,740,61105.54395833334,27543.05208333333,61845.54395833334,.4453522488522321,12082.89781422605,0,8014.258409660657,18268.55942840848,43576.98452992486,1,.0169814411892551,0,0,0,0,0,0
4422,8,4,707.41876,2829.675,1.102794314626999,53292.39196783321,36658.957,4,0,2.8284271,500,35720.12338541666,19590.18229166666,36220.12338541666,.5408645929559223,6926.175490095504,0,8014.258409660657,22667.74548266752,16629.94109375,0,.0300662520198532,0,0,0,0,0,0
4422,9,4,707.41876,2829.675,1.048288546405374,68574.56368668712,15546.193,4,0,2.8284271,1550,30802.301640625,23961.9765625,32352.301640625,.740657552858953,8471.83820397777,0,8014.258409660657,22667.74548266752,9684.556157957479,1,.1600486356544503,1,.0600486356544503,0,0,0,0
4422,10,5,707.41876,3537.0938,1.067657140422898,38260.22273762888,37739.402,4,1,3.0896506,0,37777.00462239583,17020.33333333334,37777.00462239583,.450547456143279,5508.821341426181,0,8014.258409660657,24761.25855201183,20756.6712890625,0,0,0,0,0,0,0,0
4422,11,5,707.41876,3537.0938,1.296366700842472,80211.99262710438,51664.363,4,1,3.0896506,3380,71742.13157552083,43326.73177083334,75122.13157552083,.5767505642099181,14023.1815651915,0,8014.258409660657,24761.25855201183,50360.873023509,1,.0671155958400916,0,0,0,0,0,0
4422,12,6,707.41876,4244.5127,1.185157527276409,59219.41321557719,61903.543,5,1,3.5914681,1000,75948.50502604168,35092.16666666666,76948.50502604168,.4560474131991313,9770.981039176118,0,8014.258409660657,28782.95338962815,48165.55163641353,1,.0207617262966006,0,0,0,0,0,0
4423,1,1,775.27509,775.27509,1.157510320213271,68698.30082624978,58937.625,1,0,1,0,13109.72143229167,6626.582682291666,13109.72143229167,.5054708993258368,6626.582682291666,1,8014.258409660657,8014.258409660657,6483.138750000002,0,0,0,0,0,0,0,0
4423,2,2,775.27509,1550.5502,1.198504119119763,76067.98141791773,73780.5,2,0,1.6817929,0,31426.34151041667,15194.63151041667,31426.34151041667,.483499853311917,9034.781818027597,1,8014.258409660657,13478.32253359675,17948.01897681991,1,0,0,0,0,0,0,0
4423,3,2,775.27509,1550.5502,1.063445691953531,120764.0418046019,40412.375,2,0,1.6817929,0,30295.05583333333,21404.33333333333,30295.05583333333,.7065289283864719,12727.09255860717,0,8014.258409660657,13478.32253359675,16816.73329973658,1,0,0,0,0,0,0,0
4423,4,3,775.27509,2325.8252,1.080783450109539,92621.33330827834,91634.219,3,0,2.2795072,0,55265.19322916667,25025.90104166667,55265.19322916667,.4528329601217975,10978.64550669637,0,8014.258409660657,18268.55942840848,36996.63380075819,1,0,0,0,0,0,0,0
4423,5,3,775.27509,2325.8252,1.15684374499302,93022.61941807534,74201.563,1,2,1.6817929,400,51389.67447916666,26903.15885416667,51789.67447916666,.5194695491856963,15996.71372724641,1,8014.258409660657,13478.32253359675,38311.35194556991,1,.0104407696331962,0,0,0,0,0,0
4423,6,3,775.27509,2325.8252,1.273403854375251,42321.90346749074,63144.734,3,0,2.2795072,200,34310.98109375,13473.21875,34510.98109375,.3904038170749085,5910.584088227253,0,8014.258409660657,18268.55942840848,21037.76234375,0,.0095067144847473,0,0,0,0,0,0
4423,7,3,775.27509,2325.8252,1.158392240117535,103690.967826073,114332.77,3,0,2.2795072,0,67758.51578125,30028.703125,67758.51578125,.44317238621259,13173.33134524554,0,8014.258409660657,18268.55942840848,49489.95635284152,1,0,0,0,0,0,0,0
4423,8,4,775.27509,3101.1003,1.053770286900996,57312.77561223758,29274.941,3,1,2.5588865,0,33012.47421875,20131.5,33012.47421875,.6098149404556285,7867.289064832231,0,8014.258409660657,20507.57787651267,12880.97421875,0,0,0,0,0,0,0,0
4423,9,4,775.27509,3101.1003,.985267772762594,70249.89840419529,18283.23,4,0,2.8284271,0,31116.27505208334,23071.65364583333,31116.27505208334,.7414657958645539,8157.061512680202,0,8014.258409660657,22667.74548266752,8448.529569415816,1,0,0,0,0,0,0,0
4423,10,4,775.27509,3101.1003,1.195179906914271,92173.80631374856,94501.859,4,0,2.8284271,2100,78302.24520833333,36721.42708333333,80402.24520833333,.4567214135399209,12982.9852749305,0,8014.258409660657,22667.74548266752,57734.49972566581,1,.0363733990937562,0,0,0,0,0,0
4423,11,5,775.27509,3876.3755,1.018095308330391,25687.3559366341,26917.496,5,0,3.3437016,0,25701.3630859375,10896.740234375,25701.3630859375,.4239751875392613,3258.88537153657,0,8014.258409660657,26797.288675438,14804.6228515625,0,0,0,0,0,0,0,0
4423,12,6,775.27509,4651.6504,1.05557521804666,48847.2019348356,92415.25,5,1,3.5914681,0,86775.01291666667,25780.94791666667,86775.01291666667,.2971010553628507,7178.387007520304,0,8014.258409660657,28782.95338962815,60994.065,0,0,0,0,0,0,0,0
4424,1,1,515.65936,515.65936,1.272592372110994,124169.3017441864,125436.6,1,0,1,0,26966.10169270834,13168.07552083333,26966.10169270834,.4883195825221557,13168.07552083333,1,8014.258409660657,8014.258409660657,18951.84328304768,1,0,0,0,0,0,0,0
4424,2,2,515.65936,1031.3187,1.133229062835104,70017.35635555755,42663.313,2,0,1.6817929,750,22610.21260416667,13224.28385416667,23360.21260416667,.5661028894834589,7863.20610935201,0,8014.258409660657,13478.32253359675,10135.92875,0,.0739942060070223,0,0,0,0,0,0
4424,3,2,515.65936,1031.3187,1.204026417138536,83951.94485452028,49734.578,2,0,1.6817929,0,27788.33375,16846.7265625,27788.33375,.6062517714830599,10017.12339886706,0,8014.258409660657,13478.32253359675,14310.01121640325,1,0,0,0,0,0,0,0
4424,4,3,515.65936,1546.978,1.47698547332944,88734.01704570059,113505.26,2,1,1.9881768,500,70221.44861979167,32764.71354166667,70721.44861979167,.4632924548507811,16479.77844233777,0,8014.258409660657,15933.76282091417,54787.6857988775,1,.0091261383412957,0,0,0,0,0,0
