cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.03314350682652392,0.20757019080597894,0.03473657420696511,0.45684163487466994
0.033314904450217064,0.20736555999153422,0.034840215662767536,0.45519968935829724
0.033403559258206574,0.2070939174576473,0.0350073742536738,0.454703204635284
0.033736573525821226,0.20679211056648558,0.03505509783969506,0.45410778369968335
0.03383082523288799,0.2066873058215074,0.0351325582549024,0.4516791502136085
0.03391917853915873,0.20628838369755523,0.03518190991452736,0.4499981381189728
0.03404025267772232,0.20627540183434753,0.035290768939419376,0.44944884809571845
0.03413513508938192,0.2058137113992193,0.035632462120849376,0.4483001124098519
0.03420528208953531,0.20572873648814788,0.03565760418336155,0.44797668910183286
0.03427132128698388,0.20543478679554592,0.03579797693785746,0.4467346505673156
0.03436417733492375,0.20539041376198977,0.03591224663293143,0.4462643645695885
0.03451138942905953,0.2049049573409477,0.035969041302466274,0.4461812102932542
0.03453780138906754,0.20333251098344443,0.03601932209757561,0.4460185147513058
0.03464144284486997,0.20331158277411637,0.03607954824028987,0.4456548588131749
0.034683601837086464,0.2032991205244972,0.03613063010507025,0.44562175610083515
0.03474149901430102,0.20316335177976302,0.03624491118301698,0.4444729188759806
0.03481901337922848,0.20290060415900535,0.036536969126880516,0.44412091147210525
0.035146944259737294,0.20253119941703085,0.036654282474712425,0.4438495675279818
0.03528238632751609,0.2020532995688589,0.03670351320405625,0.4432786883298488
0.03540026208270423,0.2017512962205172,0.03680255735539876,0.44261474944418955
0.03551128503418285,0.20112333306537078,0.036874685081597296,0.4421622787777602
0.035610709050677924,0.2010886737438589,0.03699282725547098,0.44155951800000437
0.03566860622789248,0.20067468365058874,0.03711520717943467,0.44151324099081707
0.03577396202928057,0.20044774076263558,0.0373758076539677,0.44061264530244065
0.03583374874213791,0.19984974067481842,0.037436297395133364,0.4370439667974945
0.035956128666101615,0.19932786493779683,0.037533498149693874,0.4348821813383914
0.036046086982916684,0.19861135286698747,0.0375794286954031,0.43179157866314044
0.03610915809204366,0.19840649970790186,0.037661195506219,0.4305098609459913
0.03612698117123837,0.1972352155973552,0.03803387755638743,0.43033933101246635
0.03623226165028853,0.1967793450637321,0.038098877973254425,0.42953429683250827
0.03627897714701129,0.1951166388784487,0.03818192422746413,0.42829965637988154
0.03635014133851405,0.19503943594179118,0.03825031640912342,0.4281198422683305
0.036457672950547707,0.19493894914428211,0.03835659268566843,0.427799804327218
0.03653576459701812,0.19464741239188463,0.03850172672594956,0.42733365106251053
0.03663810292625564,0.1937053973845489,0.03864893882008534,0.4246890468009453
0.03676025388458308,0.1930578035050127,0.03898747850403519,0.42182053711216283
0.036812000500638424,0.19259333683358015,0.03919294416548667,0.4213384082576705
0.03701166742089339,0.19258136100169138,0.039342487777773855,0.4211434603956029
0.03705419173536829,0.1921575028580051,0.0394296614276705,0.41971568059818193
0.037176342693695734,0.19167604243970315,0.03976820111162035,0.4168481331304483
0.03731178476147453,0.19166494134744322,0.039852229359468,0.416751694308716
0.03739241653847652,0.1913796295723341,0.03994090168349009,0.41616255580804284
