psu_number,hh_number,prov,domain,ad_4,hhsize,hhs_wt,ind_wt,pcep_mo_real,pline_mo_real,oopg,oopg_pc_mo_real,raw_post_oopg_mo_real,post_oopg_mo_real_floored,negative_raw_post_oopg,pre_poverty_multiple,post_poverty_multiple,poor_pre_oopg,poor_post_oopg,pushed_below_poverty_oopg,rank_pre_oopg,cum_population_share,paasche,pcep,pline
4603,1,5,52,3,2.0,604.272705078125,1208.54541015625,8451.057291666666,6075.671223958333,0.0,0.0,8451.057291666666,8451.057291666666,False,1.3909668545495713,1.3909668545495713,False,False,False,3868,43.819554131764995,0.9393587944435212,101412.6875,72908.0546875
4216,7,2,22,3,5.0,520.2693481445312,2601.3466796875,8454.3203125,6075.671223958333,550.0,145.74785438008252,8308.572458119917,8308.572458119917,False,1.3915039179805988,1.3675151521294526,False,False,False,3869,43.828605283834314,0.7547280916612401,101451.84375,72908.0546875
4378,5,3,32,3,3.0,272.6848449707031,818.0545654296875,8455.787760416666,6075.671223958333,0.0,0.0,8455.787760416666,8455.787760416666,False,1.3917454465068428,1.3917454465068428,False,False,False,3870,43.83145163120144,1.024612214992856,101469.453125,72908.0546875
4202,12,2,22,3,7.0,392.5589294433594,2747.91259765625,8455.803385416666,6075.671223958333,2300.0,371.3868653693748,8084.416520047292,8084.416520047292,False,1.3917480182391542,1.3306211317307342,False,False,False,3871,43.84101274621498,0.8847147252895905,101469.640625,72908.0546875
4744,5,7,71,2,4.0,312.6089782714844,1250.4359130859375,8458.201822916666,6075.671223958333,0.0,0.0,8458.201822916666,8458.201822916666,False,1.3921427791489516,1.3921427791489516,False,False,False,3872,43.84536352563653,0.9111230679144813,101498.421875,72908.0546875
4654,3,6,61,2,2.0,316.3575134277344,632.7150268554688,8458.410807291666,6075.671223958333,0.0,0.0,8458.410807291666,8458.410807291666,False,1.3921771760686164,1.3921771760686164,False,False,False,3873,43.84756500072992,1.0752179408920108,101500.9296875,72908.0546875
4210,1,2,22,3,2.0,242.9776153564453,485.9552307128906,8459.527994791666,6075.671223958333,450.0,274.86377802952785,8184.6642167621385,8184.6642167621385,False,1.3923610549288803,1.3471209871408718,False,False,False,3874,43.8492558382974,0.8185873075492285,101514.3359375,72908.0546875
4112,2,1,12,3,2.0,643.0892333984375,1286.178466796875,8461.526692708334,6075.671223958333,1960.0,1076.7014998505965,7384.825192857737,7384.825192857737,False,1.3926900223537118,1.2154747879932981,False,False,False,3875,43.853730980723505,0.9101872711573125,101538.3203125,72908.0546875
4594,5,5,52,3,4.0,518.4874877929688,2073.949951171875,8464.253255208334,6075.671223958333,800.0,222.8452672977215,8241.407987910612,8241.407987910612,False,1.3931387896420482,1.3564604936837399,False,False,False,3876,43.860947103256805,0.8974837223390515,101571.0390625,72908.0546875
4518,2,5,51,2,2.0,916.1685180664062,1832.3370361328125,8464.506510416666,6075.671223958333,0.0,0.0,8464.506510416666,8464.506510416666,False,1.393180473136595,1.393180473136595,False,False,False,3877,43.86732255535851,0.9529601712373769,101574.078125,72908.0546875
4319,2,3,31,2,2.0,727.4522705078125,1454.904541015625,8464.602864583334,6075.671223958333,0.0,0.0,8464.602864583334,8464.602864583334,False,1.3931963321525154,1.3931963321525154,False,False,False,3878,43.87238476500166,1.0854368343677574,101575.234375,72908.0546875
4143,6,2,21,2,4.0,669.5242309570312,2678.096923828125,8465.248697916666,6075.671223958333,0.0,0.0,8465.248697916666,8465.248697916666,False,1.3933026304213858,1.3933026304213858,False,False,False,3879,43.881702962650294,0.9806189736100533,101582.984375,72908.0546875
4732,7,7,71,2,4.0,1345.1451416015625,5380.58056640625,8466.100260416666,6075.671223958333,0.0,0.0,8466.100260416666,8466.100260416666,False,1.3934427898323563,1.3934427898323563,False,False,False,3880,43.90042420934457,0.8831522555717797,101593.203125,72908.0546875
4715,5,7,71,2,4.0,584.1874389648438,2336.749755859375,8466.94140625,6075.671223958333,0.0,0.0,8466.94140625,8466.94140625,False,1.393581234755119,1.393581234755119,False,False,False,3881,43.90855472018858,1.1242595853882853,101603.296875,72908.0546875
4203,4,2,22,3,4.0,377.8564147949219,1511.4256591796875,8470.209635416666,6075.671223958333,800.0,200.9860246023367,8269.22361081433,8269.22361081433,False,1.3941191554302503,1.3610386911994368,False,False,False,3882,43.91381358998458,0.995094063856989,101642.515625,72908.0546875
4597,12,5,52,3,10.0,741.3927001953125,7413.9267578125,8470.554036458334,6075.671223958333,250.0,34.73783195114729,8435.816204507186,8435.816204507186,False,1.3941758406966138,1.3884583107858173,False,False,False,3883,43.939609682077865,0.7196764621107656,101646.6484375,72908.0546875
4386,4,3,32,3,3.0,490.7671203613281,1472.3013916015625,8470.571614583334,6075.671223958333,0.0,0.0,8470.571614583334,8470.571614583334,False,1.394178733895464,1.394178733895464,False,False,False,3884,43.9447324224997,0.757765034247177,101646.859375,72908.0546875
4360,2,3,32,3,1.0,524.6401977539062,524.6401977539062,8470.59375,6075.671223958333,200.0,176.33018465335473,8294.263565346646,8294.263565346646,False,1.3941823771829052,1.3651600390488028,False,False,False,3885,43.94655786093458,1.1342357543217996,101647.125,72908.0546875
4012,9,1,11,2,4.0,928.2011108398438,3712.804443359375,8470.661458333334,6075.671223958333,1430.0,355.1663980568504,8115.495060276484,8115.495060276484,False,1.3941935213562546,1.33573637564101,False,False,False,3886,43.95947623044023,1.0065704468550993,101647.9375,72908.0546875
4257,12,3,30,1,7.0,1007.9065551757812,7055.345703125,8471.919270833334,6075.671223958333,0.0,0.0,8471.919270833334,8471.919270833334,False,1.394400545807321,1.394400545807321,False,False,False,3887,43.98402467196833,1.1508472042149278,101663.03125,72908.0546875
4263,7,3,30,1,3.0,2332.1875,6996.5625,8472.654296875,6075.671223958333,0.0,0.0,8472.654296875,8472.654296875,False,1.394521524381469,1.394521524381469,False,False,False,3888,44.00836858262218,1.0809683181873617,101671.8515625,72908.0546875
4287,8,3,30,1,4.0,1063.48876953125,4253.955078125,8472.775390625,6075.671223958333,10000.0,2046.0102180557967,6426.765172569203,6426.765172569203,False,1.3945414553068822,1.0577868577263354,False,False,False,3889,44.02316983714501,1.221890280868491,101673.3046875,72908.0546875
4532,10,5,51,2,5.0,989.0718383789062,4945.359375,8474.155598958334,6075.671223958333,0.0,0.0,8474.155598958334,8474.155598958334,False,1.3947686249943878,1.3947686249943878,False,False,False,3890,44.04037677080368,0.9445601107183081,101689.8671875,72908.0546875
4140,11,2,21,2,6.0,860.0062255859375,5160.037109375,8475.004557291666,6075.671223958333,2000.0,412.4429787631343,8062.561578528532,8062.561578528532,False,1.3949083557833062,1.327024007937633,False,False,False,3891,44.058330656352645,0.8081925272020848,101700.0546875,72908.0546875
4109,12,1,12,3,6.0,603.077392578125,3618.46435546875,8475.45703125,6075.671223958333,2450.0,438.389559088102,8037.067472161898,8037.067472161898,False,1.3949828288648234,1.3228279108436853,False,False,False,3892,44.070920777997905,0.9314394580534973,101705.484375,72908.0546875
4797,7,7,72,3,4.0,362.8704833984375,1451.48193359375,8478.020182291666,6075.671223958333,500.0,115.5708492068632,8362.449333084804,8362.449333084804,False,1.3954047001194034,1.3763827937412028,False,False,False,3893,44.075971078986015,1.0815876222927057,101736.2421875,72908.0546875
4101,11,1,12,3,6.0,1395.010986328125,8370.06640625,8479.208984375,6075.671223958333,1150.0,210.4884848989434,8268.720499476056,8268.720499476056,False,1.3956003660860945,1.3609558836676057,False,False,False,3894,44.10509397308731,0.910580294968092,101750.5078125,72908.0546875
4634,1,6,61,2,1.0,299.3706970214844,299.3706970214844,8479.811848958334,6075.671223958333,0.0,0.0,8479.811848958334,8479.811848958334,False,1.3956995920911088,1.3956995920911088,False,False,False,3895,44.1061356065324,0.9809021285836805,101757.7421875,72908.0546875
4644,7,6,61,2,4.0,413.061767578125,1652.2470703125,8481.178385416666,6075.671223958333,1750.0,416.2727795631114,8064.905605853554,8064.905605853554,False,1.3959245115128418,1.327409813429507,False,False,False,3896,44.11188445177716,1.0509935347181891,101774.140625,72908.0546875
4287,5,3,30,1,2.0,1063.48876953125,2126.9775390625,8484.220703125,6075.671223958333,300.0,132.05751930610037,8352.1631838189,8352.1631838189,False,1.3964252492249711,1.374689787505885,False,False,False,3897,44.119285079038576,1.1358686789527688,101810.6484375,72908.0546875
4488,11,4,42,3,6.0,429.57366943359375,2577.44189453125,8484.6953125,6075.671223958333,1000.0,174.4590823626708,8310.236230137329,8310.236230137329,False,1.3965033655939294,1.3677889938098335,False,False,False,3898,44.12825305655553,0.9553338491153757,101816.34375,72908.0546875
4129,7,2,21,2,5.0,1781.4930419921875,8907.46484375,8485.300130208334,6075.671223958333,0.0,0.0,8485.300130208334,8485.300130208334,False,1.3966029130654827,1.3966029130654827,False,False,False,3899,44.15924578024071,0.8330109789895318,101823.6015625,72908.0546875
4383,8,3,32,3,3.0,491.0186462402344,1473.055908203125,8485.876302083334,6075.671223958333,0.0,0.0,8485.876302083334,8485.876302083334,False,1.396697745694465,1.396697745694465,False,False,False,3900,44.16437114593528,1.1771015150904423,101830.515625,72908.0546875
4199,1,2,22,3,1.0,453.1723937988281,453.1723937988281,8489.193359375,6075.671223958333,0.0,0.0,8489.193359375,8489.193359375,False,1.397243703033069,1.397243703033069,False,False,False,3901,44.1659479185669,0.8416711057596691,101870.3203125,72908.0546875
4681,8,6,62,3,5.0,176.07667541503906,880.3833618164062,8490.555338541666,6075.671223958333,2450.0,437.3568869983029,8053.198451543363,8053.198451543363,False,1.3974678723662113,1.3254829227406186,False,False,False,3902,44.16901113338149,1.1203664891686074,101886.6640625,72908.0546875
4666,12,6,62,3,8.0,364.81036376953125,2918.48291015625,8491.919270833334,6075.671223958333,0.0,0.0,8491.919270833334,8491.919270833334,False,1.3976923631658926,1.3976923631658926,False,False,False,3903,44.17916573247349,1.145642622420184,101903.03125,72908.0546875
4772,1,7,72,3,1.0,479.7154541015625,479.7154541015625,8495.020182291666,6075.671223958333,0.0,0.0,8495.020182291666,8495.020182291666,False,1.3982027448741892,1.3982027448741892,False,False,False,3904,44.180834859298834,1.06082262982842,101940.2421875,72908.0546875
4252,7,3,30,1,5.0,310.0097961425781,1550.0489501953125,8495.212239583334,6075.671223958333,0.0,0.0,8495.212239583334,8495.212239583334,False,1.3982343557505168,1.3982343557505168,False,False,False,3905,44.186228115366035,1.1047662527994746,101942.546875,72908.0546875
4514,6,5,51,2,4.0,783.7562255859375,3135.02490234375,8497.406901041666,6075.671223958333,300.0,82.77467610471982,8414.632224936946,8414.632224936946,False,1.3985955769847531,1.38497162120217,False,False,False,3906,44.19713615286591,0.9060742189448869,101968.8828125,72908.0546875
4318,4,3,31,2,2.0,634.2573852539062,1268.5147705078125,8497.944661458334,6075.671223958333,0.0,0.0,8497.944661458334,8497.944661458334,False,1.39868408743847,1.39868408743847,False,False,False,3907,44.20154983604767,0.9937945884420121,101975.3359375,72908.0546875
4771,11,7,72,3,6.0,454.2462158203125,2725.477294921875,8499.839192708334,6075.671223958333,250.0,50.71383075559271,8449.125361952742,8449.125361952742,False,1.3989959099812255,1.3906488765611793,False,False,False,3908,44.21103288944091,0.8216036147510247,101998.0703125,72908.0546875
4457,5,4,41,2,3.0,934.0369262695312,2802.11083984375,8502.197265625,6075.671223958333,0.0,0.0,8502.197265625,8502.197265625,False,1.3993840272492184,1.3993840272492184,False,False,False,3909,44.220782582369026,1.065952607739079,102026.3671875,72908.0546875
4770,9,7,72,3,6.0,113.24810028076172,679.4885864257812,8502.256510416666,6075.671223958333,730.0,129.25302082070286,8373.003489595963,8373.003489595963,False,1.399393778400899,1.3781199115216287,False,False,False,3910,44.22314680186085,0.9413061752377933,102027.078125,72908.0546875
4266,1,3,30,1,2.0,889.0873413085938,1778.1746826171875,8502.352213541666,6075.671223958333,0.0,0.0,8502.352213541666,8502.352213541666,False,1.399409530261306,1.399409530261306,False,False,False,3911,44.2293338009194,1.1978017347209975,102028.2265625,72908.0546875
4103,3,1,12,3,3.0,657.64599609375,1972.93798828125,8503.47265625,6075.671223958333,0.0,0.0,8503.47265625,8503.47265625,False,1.399593944899135,1.399593944899135,False,False,False,3912,44.236198461402644,0.9858133072032673,102041.671875,72908.0546875
4194,2,2,22,3,3.0,305.54156494140625,916.6246948242188,8505.421875,6075.671223958333,3000.0,1104.1457188437655,7401.276156156235,7401.276156156235,False,1.3999147685049802,1.2181824663208591,False,False,False,3913,44.23938777467954,0.9056775595228278,102065.0625,72908.0546875
4684,10,6,62,3,5.0,271.2248840332031,1356.1243896484375,8506.304036458334,6075.671223958333,50.0,10.3403488577991,8495.963687600535,8495.963687600535,False,1.4000599642250606,1.3983580372318711,False,False,False,3914,44.24410628766033,0.9670853602253086,102075.6484375,72908.0546875
4265,4,3,30,1,3.0,967.7735595703125,2903.32080078125,8506.875651041666,6075.671223958333,0.0,0.0,8506.875651041666,8506.875651041666,False,1.4001540467654519,1.4001540467654519,False,False,False,3915,44.25420813155491,1.1200760443057278,102082.5078125,72908.0546875
4603,6,5,52,3,5.0,604.272705078125,3021.363525390625,8508.363932291666,6075.671223958333,0.0,0.0,8508.363932291666,8508.363932291666,False,1.4003990042681111,1.4003990042681111,False,False,False,3916,44.26472069450492,0.8825371671117025,102100.3671875,72908.0546875
4192,6,2,22,3,4.0,518.2451171875,2072.98046875,8508.873697916666,6075.671223958333,4000.0,1072.957021154008,7435.9166767626575,7435.9166767626575,False,1.4004829070347702,1.2238839796729681,False,False,False,3917,44.271933443811236,0.9320037804724556,102106.484375,72908.0546875
4568,8,5,52,3,5.0,738.2435302734375,3691.2177734375,8510.517578125,6075.671223958333,600.0,129.19546579967593,8381.322112325324,8381.322112325324,False,1.4007534747050303,1.3794890808566247,False,False,False,3918,44.284776704438215,0.9288251662489923,102126.2109375,72908.0546875
4728,1,7,71,2,1.0,562.3714599609375,562.3714599609375,8511.83984375,6075.671223958333,0.0,0.0,8511.83984375,8511.83984375,False,1.4009711075518814,1.4009711075518814,False,False,False,3919,44.286733425410205,1.0696352949349828,102142.078125,72908.0546875
4629,6,6,61,2,4.0,278.7951354980469,1115.1805419921875,8512.656901041666,6075.671223958333,0.0,0.0,8512.656901041666,8512.656901041666,False,1.401105587720664,1.401105587720664,False,False,False,3920,44.29061359591925,1.1389436907631723,102151.8828125,72908.0546875
4512,11,5,51,2,5.0,820.818115234375,4104.0908203125,8513.421223958334,6075.671223958333,570.0,113.09362710177467,8400.32759685656,8400.32759685656,False,1.401231388292896,1.382617210051024,False,False,False,3921,44.30489341122069,1.0080143587349062,102161.0546875,72908.0546875
4295,8,3,30,1,4.0,1598.5946044921875,6394.37841796875,8515.366536458334,6075.671223958333,0.0,0.0,8515.366536458334,8515.366536458334,False,1.4015515689656635,1.4015515689656635,False,False,False,3922,44.32714207646079,1.120402883849607,102184.3984375,72908.0546875
4400,10,3,32,3,5.0,445.02099609375,2225.10498046875,8515.41015625,6075.671223958333,7000.0,1219.8848385111132,7295.525317738887,7295.525317738887,False,1.4015587483850325,1.2007768440415727,False,False,False,3923,44.334884129338896,1.1476493155769687,102184.921875,72908.0546875
4320,8,3,31,2,5.0,1747.6422119140625,8738.2109375,8516.593098958334,6075.671223958333,0.0,0.0,8516.593098958334,8516.593098958334,False,1.401753449952107,1.401753449952107,False,False,False,3924,44.3652879492629,1.0751835566545969,102199.1171875,72908.0546875
4664,1,6,61,2,2.0,369.482666015625,738.96533203125,8517.274088541666,6075.671223958333,0.0,0.0,8517.274088541666,8517.274088541666,False,1.401865534618678,1.401865534618678,False,False,False,3925,44.36785911274772,1.1335795562264146,102207.2890625,72908.0546875
4241,11,3,30,1,6.0,1077.1990966796875,6463.1943359375,8520.063151041666,6075.671223958333,2000.0,283.03978427332186,8237.023366768344,8237.023366768344,False,1.40232458883626,1.355738825084396,False,False,False,3926,44.39034721679204,1.177690741212001,102240.7578125,72908.0546875
4160,9,2,21,2,5.0,872.600830078125,4363.00390625,8520.339192708334,6075.671223958333,1700.0,389.52332059065253,8130.8158721176815,8130.8158721176815,False,1.4023700227737614,1.3382580413593232,False,False,False,3927,44.40552789691548,0.8728617313193008,102244.0703125,72908.0546875
4388,4,3,32,3,2.0,482.2593688964844,964.5187377929688,8524.1171875,6075.671223958333,0.0,0.0,8524.1171875,8524.1171875,False,1.4029918462155513,1.4029918462155513,False,False,False,3928,44.40888385321213,1.1310416851845295,102289.40625,72908.0546875
4544,8,5,51,2,5.0,758.1017456054688,3790.5087890625,8525.4765625,6075.671223958333,3110.0,676.6682719891832,7848.808290510817,7848.808290510817,False,1.4032155869266418,1.2918421687402095,False,False,False,3929,44.422072588007765,0.9192096419291592,102305.71875,72908.0546875
4667,6,6,62,3,4.0,338.5405578613281,1354.1622314453125,8528.923177083334,6075.671223958333,550.0,102.87051786964875,8426.052659213685,8426.052659213685,False,1.403782868212328,1.3868513203919,False,False,False,3930,44.42678427383536,1.3366317468551254,102347.078125,72908.0546875
4559,6,5,51,2,3.0,892.2252197265625,2676.67578125,8531.026692708334,6075.671223958333,600.0,215.06984234766202,8315.956850360672,8315.956850360672,False,1.404129087674748,1.3687305556574834,False,False,False,3931,44.436097526746074,0.9299304719659324,102372.3203125,72908.0546875
4750,9,7,71,2,5.0,151.74476623535156,758.7238159179688,8531.797526041666,6075.671223958333,0.0,0.0,8531.797526041666,8531.797526041666,False,1.4042559598021094,1.4042559598021094,False,False,False,3932,44.43873743810049,0.9032436089630264,102381.5703125,72908.0546875
4458,10,4,42,3,5.0,371.80474853515625,1859.023681640625,8533.963541666666,6075.671223958333,540.0,85.91655004684426,8448.046991619822,8448.046991619822,False,1.4046124661937751,1.3904713866521357,False,False,False,3933,44.44520574398774,1.2570337140063839,102407.5625,72908.0546875
4037,9,1,11,2,5.0,891.7017822265625,4458.5087890625,8534.397135416666,6075.671223958333,0.0,0.0,8534.397135416666,8534.397135416666,False,1.404683831765416,1.404683831765416,False,False,False,3934,44.46071872477086,0.9732254377382933,102412.765625,72908.0546875
4585,3,5,52,3,2.0,664.2588500976562,1328.5177001953125,8535.34765625,6075.671223958333,0.0,0.0,8535.34765625,8535.34765625,False,1.4048402788143586,1.4048402788143586,False,False,False,3935,44.46534118275585,1.1918880863682582,102424.171875,72908.0546875
4453,12,4,41,2,6.0,600.9364624023438,3605.61865234375,8536.460286458334,6075.671223958333,1500.0,250.46969752442573,8285.990588933908,8285.990588933908,False,1.405023407586032,1.3637983826806777,False,False,False,3936,44.477886608931136,0.9981247331351134,102437.5234375,72908.0546875
4316,4,3,31,2,3.0,521.3865356445312,1564.15966796875,8537.017578125,6075.671223958333,0.0,0.0,8537.017578125,8537.017578125,False,1.4051151327051379,1.4051151327051379,False,False,False,3937,44.48332896197313,0.9676658896541176,102444.2109375,72908.0546875
4360,7,3,32,3,3.0,524.6401977539062,1573.920654296875,8537.166015625,6075.671223958333,0.0,0.0,8537.166015625,8537.166015625,False,1.4051395641620958,1.4051395641620958,False,False,False,3938,44.48880527749014,1.1138255440173612,102445.9921875,72908.0546875
4728,3,7,71,2,3.0,562.3714599609375,1687.1143798828125,8538.285807291666,6075.671223958333,500.0,199.13685935229717,8339.14894793937,8339.14894793937,False,1.4053238716444116,1.3725477631270455,False,False,False,3939,44.4946754404061,0.8369453410521714,102459.4296875,72908.0546875
4133,11,2,21,2,8.0,251.87550354003906,2015.0040283203125,8538.91015625,6075.671223958333,1720.0,225.88163643778745,8313.028519812213,8313.028519812213,False,1.4054266337813541,1.368248579190931,False,False,False,3940,44.50168646589648,0.9518259358777734,102466.921875,72908.0546875
4204,5,2,22,3,4.0,392.8572998046875,1571.42919921875,8539.946614583334,6075.671223958333,470.0,140.82649943981522,8399.120115143518,8399.120115143518,False,1.4055972253580094,1.3824184695878665,False,False,False,3941,44.507154112619375,0.8343600136863146,102479.359375,72908.0546875
4657,4,6,61,2,3.0,417.5470886230469,1252.6412353515625,8543.031901041666,6075.671223958333,0.0,0.0,8543.031901041666,8543.031901041666,False,1.4061050353339946,1.4061050353339946,False,False,False,3942,44.51151256526162,1.084409262039605,102516.3828125,72908.0546875
4502,8,4,42,3,4.0,400.2174072265625,1600.86962890625,8544.315104166666,6075.671223958333,210.0,53.42951171045365,8490.885592456212,8490.885592456212,False,1.406316238850067,1.3975222291446432,False,False,False,3943,44.5170826473147,0.9826030281637069,102531.78125,72908.0546875
4664,5,6,61,2,3.0,369.482666015625,1108.447998046875,8547.2890625,6075.671223958333,3500.0,1195.011720115833,7352.277342384167,7352.277342384167,False,1.406805725233334,1.2101177090346436,False,False,False,3944,44.52093939254193,0.9762805226325154,102567.46875,72908.0546875
4700,8,6,62,3,4.0,303.7698059082031,1215.0792236328125,8548.950520833334,6075.671223958333,0.0,0.0,8548.950520833334,8548.950520833334,False,1.4070791861024445,1.4070791861024445,False,False,False,3945,44.525167151538945,1.0794824186450551,102587.40625,72908.0546875
4123,5,2,21,2,4.0,1152.2657470703125,4609.06298828125,8551.787760416666,6075.671223958333,3000.0,867.981698431412,7683.806061985254,7683.806061985254,False,1.4075461698279865,1.2646843087370374,False,False,False,3946,44.54120397213258,0.8640735183188486,102621.453125,72908.0546875
4023,10,1,11,2,5.0,1340.137451171875,6700.6875,8552.251302083334,6075.671223958333,430.0,103.20618810364716,8449.045113979686,8449.045113979686,False,1.4076224645532243,1.3906356684776446,False,False,False,3947,44.564518412305084,0.8332833677921768,102627.015625,72908.0546875
4738,6,7,71,2,4.0,585.0236206054688,2340.094482421875,8552.453776041666,6075.671223958333,1000.0,262.2620955264684,8290.191680515198,8290.191680515198,False,1.407655789917759,1.3644898439902895,False,False,False,3948,44.57266056082468,0.9532448808439005,102629.4453125,72908.0546875
4790,1,7,72,3,1.0,116.88370513916016,116.88370513916016,8554.707682291666,6075.671223958333,0.0,0.0,8554.707682291666,8554.707682291666,False,1.4080267623036764,1.4080267623036764,False,False,False,3949,44.573067247175985,1.0747002015781981,102656.4921875,72908.0546875
4286,2,3,30,1,2.0,1055.5599365234375,2111.119873046875,8557.368489583334,6075.671223958333,500.0,223.50150198225958,8333.866987601074,8333.866987601074,False,1.4084647068852028,1.371678400690601,False,False,False,3950,44.58041269911314,1.11856071562259,102688.421875,72908.0546875
4680,8,6,62,3,5.0,419.30560302734375,2096.528076171875,8557.48046875,6075.671223958333,2000.0,511.7997160507648,8045.680752699235,8045.680752699235,False,1.4084831376334341,1.324245578163038,False,False,False,3951,44.58770738020398,0.7815557286482052,102689.765625,72908.0546875
4646,5,6,61,2,3.0,423.0327453613281,1269.0982666015625,8558.604166666666,6075.671223958333,0.0,0.0,8558.604166666666,8558.604166666666,False,1.4086680880488278,1.4086680880488278,False,False,False,3952,44.59212309360797,1.0403873483483614,102703.25,72908.0546875
4226,7,2,22,3,5.0,644.2062377929688,3221.03125,8560.535807291666,6075.671223958333,1200.0,273.03403451243463,8287.501772779231,8287.501772779231,False,1.4089860184558225,1.364047109741379,False,False,False,3953,44.60333038246778,0.8790112940629379,102726.4296875,72908.0546875
4693,7,6,62,3,4.0,357.1135559082031,1428.4542236328125,8561.16015625,6075.671223958333,0.0,0.0,8561.16015625,8561.16015625,False,1.409088780592765,1.409088780592765,False,False,False,3954,44.60830056060787,0.9365205999551521,102733.921875,72908.0546875
4296,12,3,30,1,9.0,767.63671875,6908.73046875,8565.30859375,6075.671223958333,0.0,0.0,8565.30859375,8565.30859375,False,1.4097715755214375,1.4097715755214375,False,False,False,3955,44.63233886759974,1.2268108254139154,102783.703125,72908.0546875
4713,8,7,71,2,4.0,561.0964965820312,2244.385986328125,8565.596354166666,6075.671223958333,200.0,54.77883870882808,8510.817515457838,8510.817515457838,False,1.409818938258172,1.4008028416509666,False,False,False,3956,44.64014800700555,0.9127612263883584,102787.15625,72908.0546875
4593,6,5,52,3,4.0,1103.6455078125,4414.58203125,8566.813151041666,6075.671223958333,230.0,53.63528575950642,8513.17786528216,8513.17786528216,False,1.410019211911921,1.4011913336771666,False,False,False,3957,44.65550814858119,1.0720554423411195,102801.7578125,72908.0546875
4700,12,6,62,3,6.0,303.7698059082031,1822.618896484375,8567.727864583334,6075.671223958333,2700.0,461.54058656691956,8106.187278016414,8106.187278016414,False,1.4101697654076504,1.334204399680335,False,False,False,3958,44.661849787289064,0.9749955108980513,102812.734375,72908.0546875
4368,12,3,32,3,9.0,531.9198608398438,4787.27880859375,8570.301432291666,6075.671223958333,0.0,0.0,8570.301432291666,8570.301432291666,False,1.4105933511504376,1.4105933511504376,False,False,False,3959,44.67850669381874,1.0339803722675347,102843.6171875,72908.0546875
4779,5,7,72,3,3.0,340.98504638671875,1022.9551391601562,8573.180338541666,6075.671223958333,400.0,120.2750920300663,8452.9052465116,8452.9052465116,False,1.41106719282881,1.3912710110413917,False,False,False,3960,44.68206597432407,1.1085697884978774,102878.1640625,72908.0546875
4192,3,2,22,3,3.0,518.2451171875,1554.7353515625,8574.76171875,6075.671223958333,500.0,187.7018545060545,8387.059864243945,8387.059864243945,False,1.411327473569825,1.3804334624248693,False,False,False,3961,44.68747553630381,0.8879329781011336,102897.140625,72908.0546875
4111,3,1,12,3,3.0,117.77117156982422,353.3135070800781,8575.979817708334,6075.671223958333,0.0,0.0,8575.979817708334,8575.979817708334,False,1.4115279615346,1.4115279615346,False,False,False,3962,44.68870485891032,0.7257946123954231,102911.7578125,72908.0546875
4480,11,4,42,3,5.0,387.573486328125,1937.867431640625,8576.329427083334,6075.671223958333,0.0,0.0,8576.329427083334,8576.329427083334,False,1.411585504045067,1.411585504045067,False,False,False,3963,44.69544749454244,1.1337415087661442,102915.953125,72908.0546875
4453,7,4,41,2,3.0,600.9364624023438,1802.809326171875,8576.735677083334,6075.671223958333,0.0,0.0,8576.735677083334,8576.735677083334,False,1.4116523690851632,1.4116523690851632,False,False,False,3964,44.70172020763009,0.8786646336762503,102920.828125,72908.0546875
4467,2,4,41,2,2.0,1022.054443359375,2044.10888671875,8578.763671875,6075.671223958333,500.0,226.61824867683944,8352.14542319816,8352.14542319816,False,1.4119861585080782,1.3746868642699024,False,False,False,3965,44.70883250086052,1.1031768247247522,102945.1640625,72908.0546875
4190,5,2,22,3,4.0,432.73101806640625,1730.924072265625,8583.520182291666,6075.671223958333,2100.0,528.7777374316973,8054.742444859969,8054.742444859969,False,1.4127690366858685,1.3257370499406747,False,False,False,3966,44.7148550956653,0.9928557176971066,103002.2421875,72908.0546875
4352,11,3,31,2,5.0,618.7371215820312,3093.685546875,8584.858072916666,6075.671223958333,0.0,0.0,8584.858072916666,8584.858072916666,False,1.412989241265031,1.412989241265031,False,False,False,3967,44.72561929659172,0.8769543791937148,103018.296875,72908.0546875
4715,2,7,71,2,2.0,584.1874389648438,1168.3748779296875,8585.930989583334,6075.671223958333,2900.0,1364.9064739554176,7221.024515627916,7221.024515627916,False,1.4131658335504127,1.1885146923607528,False,False,False,3968,44.72968455201372,1.0623438511489995,103031.171875,72908.0546875
4616,12,5,52,3,7.0,833.2723388671875,5832.90625,8587.400390625,6075.671223958333,0.0,0.0,8587.400390625,8587.400390625,False,1.4134076835431957,1.4134076835431957,False,False,False,3969,44.74997962528754,0.9014937732704885,103048.8046875,72908.0546875
4775,4,7,72,3,4.0,206.624755859375,826.4990234375,8587.825520833334,6075.671223958333,300.0,66.67072512336468,8521.15479570997,8521.15479570997,False,1.4134776560931681,1.4025042635796858,False,False,False,3970,44.752855354387655,1.124931517712207,103053.90625,72908.0546875
4495,1,4,42,3,1.0,335.7730712890625,335.7730712890625,8588.099609375,6075.671223958333,0.0,0.0,8588.099609375,8588.099609375,False,1.41352276856413,1.41352276856413,False,False,False,3971,44.75402364662365,1.1680774261417264,103057.1953125,72908.0546875
4611,12,5,52,3,8.0,770.8150024414062,6166.52001953125,8588.590494791666,6075.671223958333,1050.0,123.1576851630147,8465.432809628652,8465.432809628652,False,1.4136035638209126,1.3933329335278573,False,False,False,3972,44.77547949903699,1.0657069416843463,103063.0859375,72908.0546875
